DATETIME,VALUEMWHMETERINGDATA_customerES_1,VALUEMWHMETERINGDATA_customerES_2,VALUEMWHMETERINGDATA_customerES_5,VALUEMWHMETERINGDATA_customerES_11,VALUEMWHMETERINGDATA_customerES_19,VALUEMWHMETERINGDATA_customerES_30,VALUEMWHMETERINGDATA_customerES_31,VALUEMWHMETERINGDATA_customerES_39,VALUEMWHMETERINGDATA_customerES_40,VALUEMWHMETERINGDATA_customerES_44,VALUEMWHMETERINGDATA_customerES_45,VALUEMWHMETERINGDATA_customerES_46,VALUEMWHMETERINGDATA_customerES_48,VALUEMWHMETERINGDATA_customerES_59,VALUEMWHMETERINGDATA_customerES_60,VALUEMWHMETERINGDATA_customerES_61,VALUEMWHMETERINGDATA_customerES_62,VALUEMWHMETERINGDATA_customerES_63,VALUEMWHMETERINGDATA_customerES_64,VALUEMWHMETERINGDATA_customerES_66,VALUEMWHMETERINGDATA_customerES_67,VALUEMWHMETERINGDATA_customerES_69,VALUEMWHMETERINGDATA_customerES_70,VALUEMWHMETERINGDATA_customerES_72,VALUEMWHMETERINGDATA_customerES_74,VALUEMWHMETERINGDATA_customerES_76,VALUEMWHMETERINGDATA_customerES_80,VALUEMWHMETERINGDATA_customerES_89,VALUEMWHMETERINGDATA_customerES_90,VALUEMWHMETERINGDATA_customerES_92,VALUEMWHMETERINGDATA_customerES_93,VALUEMWHMETERINGDATA_customerES_94,VALUEMWHMETERINGDATA_customerES_96,VALUEMWHMETERINGDATA_customerES_97,VALUEMWHMETERINGDATA_customerES_98,VALUEMWHMETERINGDATA_customerES_100,VALUEMWHMETERINGDATA_customerES_104,VALUEMWHMETERINGDATA_customerES_107,VALUEMWHMETERINGDATA_customerES_109,VALUEMWHMETERINGDATA_customerES_114,VALUEMWHMETERINGDATA_customerES_115,VALUEMWHMETERINGDATA_customerES_117,VALUEMWHMETERINGDATA_customerES_126,VALUEMWHMETERINGDATA_customerES_127,VALUEMWHMETERINGDATA_customerES_129,VALUEMWHMETERINGDATA_customerES_130,VALUEMWHMETERINGDATA_customerES_140,VALUEMWHMETERINGDATA_customerES_143,VALUEMWHMETERINGDATA_customerES_148,VALUEMWHMETERINGDATA_customerES_151,VALUEMWHMETERINGDATA_customerES_154,VALUEMWHMETERINGDATA_customerES_162,VALUEMWHMETERINGDATA_customerES_164,VALUEMWHMETERINGDATA_customerES_167,VALUEMWHMETERINGDATA_customerES_169,VALUEMWHMETERINGDATA_customerES_175,VALUEMWHMETERINGDATA_customerES_179,VALUEMWHMETERINGDATA_customerES_180,VALUEMWHMETERINGDATA_customerES_182,VALUEMWHMETERINGDATA_customerES_183,VALUEMWHMETERINGDATA_customerES_186,VALUEMWHMETERINGDATA_customerES_188,VALUEMWHMETERINGDATA_customerES_190,VALUEMWHMETERINGDATA_customerES_199,VALUEMWHMETERINGDATA_customerES_201,VALUEMWHMETERINGDATA_customerES_202,VALUEMWHMETERINGDATA_customerES_207,VALUEMWHMETERINGDATA_customerES_209,VALUEMWHMETERINGDATA_customerES_210,VALUEMWHMETERINGDATA_customerES_213,VALUEMWHMETERINGDATA_customerES_214,VALUEMWHMETERINGDATA_customerES_216,VALUEMWHMETERINGDATA_customerES_225,VALUEMWHMETERINGDATA_customerES_226,VALUEMWHMETERINGDATA_customerES_232,VALUEMWHMETERINGDATA_customerES_234,VALUEMWHMETERINGDATA_customerES_242,VALUEMWHMETERINGDATA_customerES_244,VALUEMWHMETERINGDATA_customerES_247,VALUEMWHMETERINGDATA_customerES_263,VALUEMWHMETERINGDATA_customerES_265,VALUEMWHMETERINGDATA_customerES_266,VALUEMWHMETERINGDATA_customerES_267,VALUEMWHMETERINGDATA_customerES_269,VALUEMWHMETERINGDATA_customerES_270,VALUEMWHMETERINGDATA_customerES_273,VALUEMWHMETERINGDATA_customerES_274,VALUEMWHMETERINGDATA_customerES_282,VALUEMWHMETERINGDATA_customerES_297,VALUEMWHMETERINGDATA_customerES_298,VALUEMWHMETERINGDATA_customerES_300,VALUEMWHMETERINGDATA_customerES_307,VALUEMWHMETERINGDATA_customerES_311,VALUEMWHMETERINGDATA_customerES_312,VALUEMWHMETERINGDATA_customerES_313,VALUEMWHMETERINGDATA_customerES_334,VALUEMWHMETERINGDATA_customerES_335,VALUEMWHMETERINGDATA_customerES_336
2024-08-01 00:00:00,0.0008876926949578001,0.0002183398757142,0.008475201,0.017426721214487302,2.999239920333862,0.019360544970659598,0.010761577465541051,0.040552205,0.0176291210331585,0.068999215,0.22417792028614045,1.8810474403137207,0.023576772809733852,0.0,0.0793275649441206,0.7954282512908936,0.28596230005215406,0.33810461374519346,0.7627907105542755,0.0127222325,1.5523588813728333,0.0279227515,4.655431165237427,1.7278567468963622,1.2344756036964415,0.112408145,1.6759826698741913,1.0865930467393876,0.33551071379852293,0.363416375,0.00015310864813074582,0.0013301352875205001,0.01871299308755085,0.031977495,0.0094580199441206,0.029124441905798902,0.022799386570893247,0.0135481278499925,0.039830989141801346,4.41410373427124,0.5680049667626381,0.0216086722243285,0.0030828594560068003,0.00016317482975747777,0.044786758936471896,0.08368092208981034,0.1779727599310821,0.534817488139267,0.01750274345082795,0.04470473486216425,0.0074279665,0.02917229682899045,0.01730002728053565,0.040286991730381,0.0661044993815727,2.614642920532649e-05,0.0194565075,0.0034125083836021,0.006354085,0.0,0.00040344856008905,3.8848153247378754e-05,0.06998033098613735,0.0003884728652707,0.0002629893157901415,0.10597166969508051,0.8843035966217041,0.056408145,0.23069262645368577,0.38266078932468417,0.0004839729,0.0004319164480598222,0.00026659906875995,0.00028445475698855,1.622129398879242,0.0002717706460877,0.01465528794535895,0.3179226644205093,0.00081591524629145,0.037408554238497246,0.10090885584463595,2.1519170779159547,0.8270803008642673,0.0030118845,0.0064757164907321505,0.149991425,0.0056517895,0.12692219,0.0064737639327259,1.0046071263687133,0.0015701126051446,1.9559008524765016,0.23863612,0.0037331741886783,0.007355944,0.043787985,0.0204196180341005,0.12318859368499754
2024-08-01 01:00:00,0.0008511233949578,0.0002284849398665,0.0080097485,0.017426721214487302,2.9418357815338134,0.019360544970659598,0.010761577465541051,0.041958507,0.01863960557934665,0.0939121219570422,0.15380334097076415,1.8697536569625854,0.0217305542461185,0.0,0.0791801499441206,0.7911340048557282,0.2837205500521541,0.38254044122154235,0.7253949033415985,0.0129372615,1.5175825313606262,0.02712123,4.486400725891113,1.76994239447937,1.0660495238616945,0.11089076,1.6806727462478637,1.1061113410730363,0.35433729219242094,0.363416375,0.0001445413026274938,0.0013262539666035501,0.0189079939067163,0.03185203,0.0094580199441206,0.02873825373078725,0.02191111707089325,0.01356382002316665,0.037115199335940346,4.612738665893555,0.51717915,0.0219866675790846,0.0031347821004069,0.0001472233097574778,0.0449174850130385,0.0849710300981283,0.1781689649310821,0.548141984799347,0.0168922003900361,0.04385736986216425,0.007408274,0.0294697970146501,0.01639434978053565,0.0353050317577457,0.069026926290781,1.861316401839049e-05,0.019566728,0.0032837970336021,0.00643837,0.0,0.00047313688124555003,3.4451080747378753e-05,0.06209916484035015,0.0003040790752707,0.00020840003,0.1037604,0.8500579480918884,0.055963055,0.19214569,0.378551799083519,0.00041529225,0.0004319164480598222,0.00017184025574575,0.0002076026262853,1.2743119183151244,0.00015155557778660003,0.01262692072546625,0.28957790220909113,0.0006401133462914499,0.0867294510093212,0.1629008940376091,2.147010281880188,0.8268625008642674,0.00310499825,0.0098345170082693,0.15234427,0.004956678,0.12684457,0.0054276194086312,0.9301550834819794,0.0015224984551446001,1.9089081239074708,0.20310138,0.00297961152406515,0.00723298,0.043787985,0.01900363332901,0.11881592002013205
2024-08-01 02:00:00,0.0008440570449577999,0.00022998642830764998,0.007393898,0.017426721214487302,2.813067426907349,0.019360544970659598,0.010761577465541051,0.04777093,0.0168875189739227,0.1018652622906494,0.09261707826022625,1.7762088839904786,0.020110001743545998,0.0,0.06812501994412061,0.74074832108078,0.27875422005215406,0.39781846304275514,0.6456496715161896,0.0130296575,1.4690982239257813,0.02779224,4.281880023529053,1.829560033067322,0.9639427760032654,0.11288775,1.4799397447547913,1.07429112711277,0.36794705769287106,0.363416375,0.0001445413026274938,0.00126079836652835,0.0187294631182699,0.029405755,0.0108070889441206,0.02751732075804135,0.02162593207089325,0.01330985566347785,0.034858450169351546,4.799264928152466,0.5130137,0.023127782233905297,0.00303814876855675,0.00014578696475747778,0.045571720013038504,0.0837769956491756,0.1784077249310821,0.5456403826393128,0.015340497,0.043497032862164255,0.007272815,0.029869841414701448,0.01622478128053565,0.03188872128139305,0.06472845910170745,1.534249237731474e-05,0.025083915,0.0033012763836021,0.0063654415,0.0,0.0005875663693707,3.284680674737875e-05,0.050067644958886354,0.0002919314302707,0.00020840003,0.10370965,0.8037261040370941,0.063667675,0.192760365,0.37042468363037107,0.0004155697,0.0004319164480598222,0.00012842278466658653,0.0001686976765999,0.8301049878780365,8.389378631374691e-05,0.009871450511935801,0.26539769261949536,0.00063410959629145,0.1044743692729263,0.1811178388433075,2.1592428228164673,0.8218608508642673,0.00300614165,0.01056854441801425,0.14769259,0.0059531774827665,0.126208065,0.0051115995863143,0.8224549135238648,0.0015033974051446,1.818448055794525,0.19732075,0.0024407550344813,0.007198925,0.04304178,0.016648475,0.11855205719161985
2024-08-01 03:00:00,0.0008384658949578,0.00022544756225665,0.007330608,0.017426721214487302,2.6704691536773684,0.019360544970659598,0.010761577465541051,0.093858375,0.01624675811582085,0.10424686610329385,0.07414986,1.6760631931335448,0.01891631349246785,0.0,0.08198250994412061,0.6776111772304535,0.27875422005215406,0.41714061123695373,0.5749305165543366,0.012803307,1.5105717289749145,0.0269580875,3.94064116721344,1.8933055317245482,0.8310048458301544,0.122859665,1.3022389544937611,1.0500298142168998,0.3783618849340439,0.363416375,0.0001445413026274938,0.0012082263412287499,0.01900589332931875,0.030370675,0.0276709349441206,0.026806031200863348,0.02134227557089325,0.012944628468649851,0.03392529387600565,4.964596045843505,0.50697695,0.024942333695586197,0.0029948660646772,0.00014525975975747778,0.0457385375130385,0.0817185031578159,0.1786078499310821,0.5265430198697663,0.015444395,0.04180715986216425,0.00824256,0.0287915302745876,0.015930273780535652,0.02913043166066265,0.06110463453510475,1.252413711397936e-05,0.054743645,0.0032768046836020998,0.006379692,0.0,0.00066119254846335,3.023145274737875e-05,0.043498035,0.00029076152527070004,0.00020840003,0.10225205,0.7759248661651612,0.067217385,0.195798085,0.38492833280704497,0.000404618275,0.0004319164480598222,0.00012182602966658652,0.00014627546640090002,0.58299885,7.94590833137469e-05,0.0101811180119358,0.23775497244110105,0.00063410959629145,0.11039345645238875,0.18604160230773925,2.2062566486373902,0.8306572008642673,0.0030254659,0.0109301300995011,0.14701718,0.006644712502492149,0.1256829,0.00472689547676645,0.6909704674765587,0.0014785169551446,1.8547766645126345,0.19732075,0.0022347556195791,0.004527846,0.04304178,0.016648475,0.11721001010479926
2024-08-01 04:00:00,0.0008483380449578,0.00021698467040089998,0.007330608,0.017426721214487302,2.5116282825912473,0.019360544970659598,0.010761577465541051,0.1187575,0.013539518585202899,0.09937034715366361,0.114205135,1.610095335295868,0.018154171251466747,0.0,0.0866643449441206,0.6199484368806839,0.2795474500521541,0.40863627764801025,0.49374442629508974,0.012654162,1.5458858670051576,0.02779224,3.5529764915008544,1.947519651635742,0.7337950227840424,0.12974585,1.35614765,0.9762990855901719,0.40099671425216676,0.363416375,0.0001445413026274938,0.0011562295730296,0.01848169441956925,0.031670023,0.028406488444120602,0.0263659311091771,0.02124200957089325,0.012701425504038799,0.03186825759973955,4.934381016516113,0.50673605,0.036084624725568254,0.0029671507602223,0.00014525975975747778,0.0406341225130385,0.08036778150713919,0.1787080299310821,0.4998243730052948,0.014997877,0.06499744486216424,0.0192738885,0.025460122171653353,0.01593983828053565,0.02552381708445165,0.05533844394663045,1.1394582893154857e-05,0.064106115,0.0032768046836020998,0.0063227685,0.0,0.0007302740116159,3.0073726747378753e-05,0.043563465,0.0002969642352707,0.00020840003,0.10214793,0.7423269300521851,0.065855705,0.19494009,0.42452338255615235,0.00040389985,0.0004319164480598222,0.00012167376466658652,0.0001317987610822,0.58299885,7.94590833137469e-05,0.0096935010119358,0.2166235271091747,0.00061959539629145,0.110813671224575,0.18454639122562405,2.241720296180725,0.8306572008642673,0.00284343075,0.010569788664973951,0.14218515,0.008234161304758299,0.124861725,0.00457371806904685,0.6254875,0.0014708450551446,1.9876092035018922,0.19732075,0.0021233672961331997,0.0065630365,0.04304178,0.016648475,0.1254705555167198
2024-08-01 05:00:00,0.0008344303449578001,0.00020761111241419998,0.007161951,0.017426721214487302,2.323937367237091,0.019360544970659598,0.010761577465541051,0.1429102,0.01234669564416715,0.0938187116235983,0.225171475,1.5441565173835754,0.01781168296258735,0.0,0.1230297649441206,0.578547671735878,0.41054241505215405,0.38949517121513366,0.4157484010834885,0.012616922,1.6225750787734985,0.027474525,3.179159509147644,1.982462040170288,0.6158911891080856,0.14190225,1.4190175,0.9106737,0.4108006951808929,0.363416375,0.0001445413026274938,0.0011301869071716,0.01753482899098225,0.05819646,0.028406488444120602,0.02627843413026905,0.020885189070893248,0.012469427618412,0.0302621802589476,5.008077050888062,0.50507725,0.0554415635810494,0.0029280989152416,0.00014525975975747778,0.0856853000130385,0.085730462781949,0.1791415999310821,0.4595610490091705,0.020638654,0.09915596486216424,0.03320011,0.024340094380801,0.01709894078053565,0.02261877794579505,0.0469906068448839,1.0289404949327273e-05,0.066870255,0.0032882278336021,0.006354607,0.0,0.0007888012054379999,2.876966774737875e-05,0.044606355,0.0002969642352707,0.00020840003,0.11723145,0.685517015545845,0.06588509,0.20970796,0.4961077172397613,0.000398359465,0.0004319164480598222,0.00012083063466658652,0.0001234746208696,0.58299885,7.687093431374691e-05,0.0099076260119358,0.2215274371091747,0.00060716759629145,0.10808916194400785,0.17835859083724975,2.334624422064209,0.9465073008642674,0.0025222265,0.0104678870741498,0.14321828,0.012933982918286301,0.15847638,0.0058532618481142995,0.5951,0.0015627870051446,2.285791298326111,0.19732075,0.0021213140499983,0.0233435465,0.04304178,0.01639696,0.1391776285357666
2024-08-01 06:00:00,0.0008512369449578,0.0002066457674618,0.0076320265,0.017426721214487302,2.156230677056885,0.019360544970659598,0.010761577465541051,0.1368595,0.0176382885,0.102195575,0.30373332,1.4588632116867064,0.01791863625654935,0.0,0.17553943494412058,0.5394345673924636,0.43641166505215406,0.37400231373565673,0.36240448950967785,0.0160196682417372,1.8884064686454773,0.02574894,2.950164801977539,1.9950113212905882,0.5864612000237487,0.3497002,1.6964911,0.9460264,0.5112632812985993,0.363416375,0.0001445413026274938,0.0011015457481915,0.01661668869424605,0.1845491,0.0206284324441206,0.02657049225159405,0.02227827457089325,0.0125687698174436,0.0299306642928562,4.948209031979371,0.49863103,0.06523391807856795,0.0028768082805913503,0.0001451811797574778,0.1797797700130385,0.105957134110527,0.1793060499310821,0.4174856529100418,0.02824459,0.10555484486216425,0.03238827,0.0266323835,0.01818681978053565,0.0210121519445872,0.037562754847568,8.805672232193738e-06,0.057658635,0.0034426303836020996,0.006066126,0.0,0.00081889872512815,2.9611609747378753e-05,0.0544818,0.0003089730452707,0.00020840003,0.122486385,0.6079777178560639,0.083059275,0.23021108,0.621845693469162,0.0004235717,0.00043733072805982227,0.00012136814966658652,0.0001159373368926005,0.61138595,7.49687063137469e-05,0.010432736011935801,0.2266214971091747,0.00047303081129144997,0.10563912669481275,0.1757740163889694,2.4032788826538085,0.984618798298359,0.00252781785,0.01037050284800575,0.1350683,0.02856072939490675,0.356897175,0.01320102704749745,0.6712227,0.0016389340551446001,3.010147108506775,0.2039934,0.00210869625892675,0.0191147515,0.0392737425,0.015605062,0.17109682579788205
2024-08-01 07:00:00,0.0009554342949578,0.00021270697484845,0.0090189185,0.0180927277144873,2.1007050949089052,0.0201611629706596,0.010761577465541051,0.135432885,0.0227309615,0.1061648,0.3157196,1.3483454643814086,0.019208007285875302,0.0,0.17685450994412058,0.5176058116561126,0.4299439500521541,0.37884659443969726,0.3417828961532831,0.01958267035653445,1.9381029493728636,0.0209382625,2.8774232735290526,2.021878535430908,0.4972757000237487,0.40809077,1.72484575,1.0176055,0.564189189666748,0.3917193,0.0001451133026274938,0.00108418758505275,0.0172503927978401,0.20494789,0.0206284324441206,0.0292280991352534,0.02561021407089325,0.01316796113044115,0.0402081329845768,4.891708632180786,0.492102,0.0626556491661601,0.0031101672106211,0.00014633447975747778,0.21033167001303849,0.09560115976226324,0.1792251599310821,0.3782737867734909,0.04223766,0.09251105986216425,0.032595655,0.04122017,0.01980004178053565,0.0204737400464425,0.02990795,8.952409e-06,0.0714502,0.0036777370336020998,0.0075720195,0.0,0.00082535727350785,3.017250874737875e-05,0.062006725,0.0003530083952707,0.00020840003,0.120375515,0.5410653053160667,0.08434115,0.23140529,0.7102273323955536,0.00047469407,0.00044055344805982226,0.00013266852966658653,0.00012239213090668613,0.6932317,8.403205131374691e-05,0.011564461511935801,0.2185997971091747,0.00047964489629144996,0.08390185238308714,0.17094729327140806,2.456539946789551,1.0269488472669124,0.003047959,0.0074793485795997495,0.14122155,0.02954598517359825,0.3570393,0.015593634848217049,0.6923155,0.0020099052551446,3.109949884414673,0.17335443,0.0024103977920831004,0.025666601590826447,0.044012092,0.015605062,0.16915329940891266
2024-08-01 08:00:00,0.0020611452949578,0.00024745507755015,0.012153643,0.0180927277144873,2.058903027358246,0.0201611629706596,0.010761577465541051,0.14037455,0.021029096,0.10343775,0.31393042,1.1934488771293639,0.020171496282913648,0.0,0.17685450994412058,0.5176643881207657,0.4299439500521541,0.3704464206378937,0.24688678020997046,0.0219159582831516,1.9591541825546264,0.0211046265,2.8537811111434936,2.0979108904052737,0.4715316000237487,0.41457915,1.4964552,1.032528,0.5645414908208466,0.3917193,0.00015299942762749382,0.0010734425310455,0.01884193083614965,0.214637785,0.0206284324441206,0.030257239042944903,0.03345350757089325,0.013419141482985,0.047529375412333,4.490912392074585,0.5001015,0.0612848877623844,0.0030769419283329,0.00023871854975747778,0.2119003150130385,0.08282423629033085,0.1691198499310821,0.3293519314484787,0.0401687175,0.11317517986216424,0.03348907,0.039087805,0.02547855128053565,0.0192555794496574,0.02990795,1.5186957e-05,0.077205405,0.0081017905336021,0.008560041,0.0,0.000760111971569,5.186660474737875e-05,0.067518905,0.0007029859452707,0.00070718485,0.12149477,0.4737653,0.08310388,0.23074822,0.795489869398117,0.00137524075,0.00044055344805982226,0.00027395652466658655,0.0001582914605962793,0.6900354,0.0002855233263137469,0.0155496415119358,0.2763693471091747,0.00046818718129144996,0.0819501311739383,0.11840501528456875,2.70138274659729,1.0474578282149314,0.00334600175,0.00615250415479015,0.103329695,0.0301194398852522,0.36004102,0.018149013279202948,0.7015483,0.0025237502551446,1.985138221321106,0.20976395,0.0037839480119238496,0.0305730516758263,0.045480162,0.015605062,0.1911898569888687
2024-08-01 09:00:00,0.0025335129949578,0.00025079785568005,0.0111992525,0.0186102077144873,2.060308084705353,0.02135059903569265,0.010761577465541051,0.135451735,0.0204361825,0.098380625,0.30397433,1.0776860381023408,0.02044281196931835,0.0,0.17237111994412058,0.5193004164105606,0.4299439500521541,0.3584971490438843,0.20865946263139246,0.024269911457099398,1.8891736932899477,0.023680752,2.9531725795707704,2.217007169549561,0.3004389750237487,0.34442025,1.1584201,1.0338348,0.5609158156702041,0.3917193,0.00015382634262749381,0.00107411176900245,0.02067322567551705,0.2114809953305721,0.0211828559441206,0.031891317151223654,0.03588643557089325,0.01393623884494565,0.0518845137225723,3.7530561514541625,0.5071932,0.06230628345306395,0.0031230623110414,0.0002509329997574778,0.20858231501303848,0.061347272,0.1566646499310821,0.2897395571029854,0.035078895,0.08305189486216424,0.032233227,0.035361815,0.028045242780535648,0.0188296448379254,0.02990795,1.5186957e-05,0.060366805,0.011122421033602099,0.008160675,0.0,0.00077094523412075,5.8721681747378754e-05,0.07264913,0.0007138158952707,0.00070718485,0.12244335,0.4741203,0.08265441,0.231563525,0.8771142364160156,0.001333138,0.00044055344805982226,0.00027810317966658654,0.00020836991059627928,0.7224444,0.0002855233263137469,0.0178289450119358,0.2695312771091747,0.00061461869629145,0.08959440451464036,0.12589840590953824,2.7964128550720213,1.0929046872496604,0.00315416975,0.0065847863753624,0.079332135,0.0251612800161111,0.36120875,0.02055882183382525,0.68576215,0.0030823003551446,2.0962317130023194,0.25422295,0.00394805933138755,0.0307164263548591,0.045480162,0.015605062,0.18437965227639005
